3262,0,"Auf jeden Fall wird dieser freundliche Messer Acrobat von einem großen Aufgebot an Psychologen, Psychiatern und Ärzten für den Rest des Lebens auf meine und von allen Nettosteuerzahlern gerne getragenen Kosten betreut werden.  Leider werden bei mir immer alle Anfragen, ob ich die von mir finanzierten Schwarzafrikaner auch mal sehen dürfte, negativ beantwortet.",,,,,,,,,,,
3263,1,"Hier ist real verewigt, das diese Menschen wertvoller wie Gold sind",,,,,,,,,,,,,
3264,1,"Wenn man in Afrika gefährliche Tiere einfangen will, um ihnen zu helfen, dann schießt man mit einer Betäubungspistole auf die Tiere. Dann ist Ruhe und den Tieren kann geholfen werden. Die Tiere leiden dann auch nicht!  Menschen die sich aufführen wie wilde Tiere, die sollten ebenso mit Betäubungsmitteln ruhiggestellt werden! Dann können sie ins Flugzeug gebracht werden und machen auf dem Flug auch keinen weiteren Ärger und kein Affentheater, und der Kapitän kann in Ruhe fliegen. Er, die Crew und seine Passagiere haben dann nichts zu befürchten!  Wie kann man sich von diesen kriminellen Illegalen  und auch noch Gewalttätigen auf der Nase herumtanzen lassen.",,,,,,,,,
3265,0,"So etwas gibt es NUR in Deutschland.  In keinem anderen Land der Welt (vielleicht noch Schweden und Neuseeland) ansonsten nirgends, ist das möglich!",,,,,,,,,,,,,
3266,0,"Zahlreiche Kräfte des nordschwäbischen Polizeipräsidiums, der Bereitschafts- und Bundespolizei verhinderten dann aber die Ausreise der kriminellen Goldstück – denn Deutschland braucht jedes Talent !!!“ ——————————-  Wahnsinn über Wahnsinn hoch Drei!",,,,,,,,,,,,,
3267,0,"Zahlreiche Kräfte des nordschwäbischen Polizeipräsidiums, der Bereitschafts- und Bundespolizei verhinderten dann aber die Ausreise der kriminellen Goldstück",,,,,,,,,,,,,
3268,0,"Wer sich in Deutschland für Sozial-, Asyl- und Terrortouristen einsetzt, neigt dabei durch die rigide Politik Negern und Museln gegenüber zunehmend zur Kriminalität.",,,,,,,,,,,,
3270,0,"Beim Kirchenasyl bieten Christengemeinden Sozial-, Asyl- und Terrortouristen Unterschlupf. In Berlin und Brandenburg sind es  derzeit 61 Individuen. Die Christen fabrizieren frisierte Dossiers, das Bamf muss sie dann erneut dechiffrieren.",,,,,,,,,,,,
3271,1,Terrortouristen,,,,,,,,,,,,,,
3272,1,"Sozial-, Asyl- und Terrortouristen",,,,,,,,,,,,,
3273,0,"Wie heißt der guineische Messerkiller, Michael oder Momadou???",,,,,,,,,,,,,
3274,0,Jeden Tag mindestens ein Toter in DE durch Kuffnuckenbesatzer!,,,,,,,,,,,,,,
3275,0,"Jeden Tag mindestens ein Toter in DE durch Kuffnuckenbesatzer! Wieviele Tausende sollen es noch werden, Frau Merkel? DANKE FRAU MERKEL!",,,,,,,,,,,,,
3276,0,"Ach, was Wunder! Sind nicht 99% aller dieser Messerlinge Moslems?",,,,,,,,,,,,,
3277,1,"150 Afrikaner begaben sich zum Bahnhof, um mit dem Zug nach Österreich bzw. Italien zu fahren. Es herrschte eine aggressive Stimmung. ——————————————-  Was machen Sie denn, wenn Sie auch mit diesem Zug fahren müssen? Dann müssen Sie den Zug doch ohne Sie fahren lassen! Das kann doch keiner riskieren sich da mit reinzusetzen!",,,,,,,,,,,,
3278,0,"Das eigentliche Schlachten hat noch gar nicht begonnen … wenn diese Flüchtlinge in der Mehrheit sind und Polizei und andere Rechtsorgane unseres Staates dominieren , dann , ja dann geht es erst richtig los ! Schätze mal, in 10-20 Jahren ist es so weit ! Die werden keinen Respekt vor Gutmenschpolitiker haben … alle werden gemeuchelt …die Omas gegen Rechts werden wohl die ersten sein !!",,,,,,,,,,,
3279,0,Die werden keinen Respekt vor Gutmenschpolitiker haben,,,,,,,,,,,,,,
3280,0,"Das wievielte von einem vermeintlichen „Flüchtling“ seit 2015 verübte Kapitalverbrechen ist es diesmal? Morde, Vergewaltigungen, Messerattacken, tote Opfer, traumatisierte Hinterbliebene.",,,,,,,,,,
3281,0,"Damit von Dauerschuldgefühlen geplagte Bestmenschen sich selbst und der Welt zeigen können, wie gut Deutschlands „Aufrechte“ und „Couragierte“ sind. Die „Kolleteralschäden“ ihrer ungezügelten Willkommenspolitik tragen ja meist andere die man eh nicht kennt. Natürlich bedauerlich, aber akzeptabel… solange es nicht die eigene Familie, das eigene Umfeld trifft.  Was für ekelhafte Egoisten, diese Linksgrünen.",,,,,,,,,,
3282,0,Die „Anklage“ gegen „Merkill“ wird immer länger.,,,,,,,,,,,,,,
3283,0,Deutschland war einmal das Land der Nobelpreisträger. Heute ist es das Land der PSYCHOS.,,,,,,,,,,,,,,
3284,1,"werden Sie Zeuge der Verkündigung der  … “ Osterbotschaft “ … durch die Tunfisch  Greta  OT,- …  TV,- Tipp morgen So.31.3.2018 um 21.45 uhr im ARD …“ Anne Will “..Thema  Streiken statt Pauken – ändert die Generation Greta die Politik?",,,,,,,,,,,,
3285,0,Reiner Haseloff (CDU)… (einer zum Fremdschämen ),,,,,,,,,,,,,,
3286,0,"hinter der Bühne jede Menge Freibier, Schnaps und Häppchen, vor der Kamera ekstasisch viel Applaus für diese Heuchler ehrbaren Gäste und Experten",,,,,,,,,,,,
3287,0,"irgendeine 18 jährige „Fridays for Future“-Aktivistin, bei deren äußerlichen Anblick es einen eiskalt über den Buckel läuft und gefriert von wegen Klima Erwärmung",,,,,,,,,,,,,
3288,1,Im Interview:  Eure Gottgleiche Heiligkeit Greta Thunfisch,,,,,,,,,,,,,,
3289,0,"der guten Anne mal einen geharnischten Kommentar und ihre ganz persönlichen Ansichten ins Gästebuch zur Sendung schreiben, hier der direkte Link zum Gästebuch, bitte sehr",,,,,,,,,,,,
3290,0,Der Täter bekommt doch nur eine Bewährungsstrafe. Mehr gibt es nicht dank Migrantenbonus. So kommt es überall. An Gesetze hält sich keiner mehr.,,,,,,,,,,,,,,
3291,0,RTL gehört zu Bertelsmann. Darum kann man beiden nicht glauben.,,,,,,,,,,,,,,
3292,1,"Denn die Mehrheit will es wohl so „bunt“ haben. Ich muss noch ein paar Jahre buckeln, dann raffe ich alles, was ich habe, und verlasse dieses Irrenhaus BRD.",,,,,,,,,,,
3293,1,Ganz einfach:  Wäre diese Bestie in Deutschland ohne Merkel. Nein! Daraus folgt: Merkel und ihre Clique hat wie an vielen Morden vorher auch an diesem Mitschuld. Daraus folgt: Lebenslang hinter Gitter!,,,,,,,,,,,,,,
3294,1,Wie Schiffe invasive Arten weltweit verbreiten…  Sind mit den invasiven Arten auch Moslems gemeint?,,,,,,,,,,,,,,
3295,1,"N…r sind naturbedingt hochaggressiv. Wenn die ihr ficki ficki und ihr Bling Bling nicht kriegen, können die schon mal sehr schnell austicken.",,,,,,,,,,,,,
3296,1,"„Mickey“ das Opfer, der Zeuge, ist so eine Art Zwischending zwischen Deutschem und Migraten. Er heißt nicht Mohammed, sieht auch nicht aus wie Ali, aber auch nicht wie Herbert.  Wer ist das Neutrum MICKEY? Er gehört vielleicht gar keiner Ethnie an und kommt vom Mars!",,,,,,,,,,
3297,0,"""Obergrenze"" und ""Abschiebungen"" sind bei offenen Grenzen ohnehin ein schlechter Witz!",,,,,,,,,,,,,,
3298,0,können die Flüchtlinge ihren Dreck nicht wegräumen????,,,,,,,,,,,,,,
3299,0,"Für dieses System wird es keine Obergrenze geben, niemals. Die totale Umvolkung ist ihr Ziel.",,,,,,,,,,,,,
3300,0,"Ein gutes hat dieser ungezügelte Massenansturm aber auch, denn die EU wird aufgrund der Masseneinwanderung zerfallen.",,,,,,,,,,,,,
3301,0,Was für eine verlogene Dreckspolitik. Die Bombe tickt,,,,,,,,,,,,,,
3302,0,Deutschland schafft sich in der Tat selbst ab. Ein Land ohne gesicherte Grenzen und ohne wirksame Umsetzung rechtssatlicher Abschiebungen ist kein Land mehr.,,,,,,,,,,,,,,
3303,0,Die Altparteien wollen das wir kaputt gehen!,,,,,,,,,,,,,,
3304,1,Und Der Möchtegernflüchtlings-Sturm läßt nicht nach,,,,,,,,,,,,,,
3305,0,Bananenrepublik Deutschland ist im freien Fall in den Untergang,,,,,,,,,,,,,,
3306,1,"Die Ehrenbürgerschaft wird ihr anerkannt, sobald sie sich in Hohenschönhausen niedergelassen gelassen hat. Lebenslang bei Wasser und Brot.",,,,,,,,,,,,,
3307,0,"Das deutsche Volk wird zum Abschlachten frei gegeben, denn jetzt kommen sehr viele IS-Massenmörder, die kein Land haben will!",,,,,,,,,,,,
3309,0,Indirekter Völkermord ist das was hier läuft.!,,,,,,,,,,,,,,
3310,1,die EU zerfällt nicht! Die blüht erst richtig auf! Im Übrigen bin ich der Meinung daß die EU zerstört werden muß!,,,,,,,,,,,,,,
3311,1,"""Die Würde des Menschen ist unantastbar"", aber nicht in der Merkeldiktatur, da wird die Würde gemessert!",,,,,,,,,,,,
3312,0,"Laut Zahlen der BAMF, 92.500 SIPPENZUSAMMENFÜHRUNGEN allein für 2017, und da verarscht man uns mit den ANGEBLICHEN 1000 pro Monat.",,,,,,,,,,,,
3313,0,wertung 53 153	wer solch eine Person zum Ehrenbuerger ernennt ist Krank und befuerwortet die Zerstoerung der Heimat,,,,,,,,,,,,,,
3314,0,Genozid! ein schweres Verbrechen an der Menschlichkeit! Ich finds unfassbar!,,,,,,,,,,,,,,
3315,0,Vielen vielen Dank für diesen Kanal. Endlich ein unabhängiger Kanal. Weiter so!,,,,,,,,,,,,,,
3316,0,"Die ilegale! Migration, läuft genauso weiter wie bisher, nur unter anderen Namen. Ich als Ausländer der seit 1970 hier in Deutschland, im besten Land der Welt (bis September 2015)lebe, bin so enttäuscht und wütend",,,,,,,,,,
3317,0,"Ich als Ausländer der seit 1970 hier in Deutschland, im besten Land der Welt (bis September 2015)lebe, bin so enttäuscht und wütend, das ich CompactTv immer wieder einen großen Dank aussprechen möchte für die Wahrheit die sie heraus geben.",,,,,,,,,,,
3318,0,"Das wird von Tag zu Tag schlimmer in Deutschland In meiner Gemeinde (15.000 Einwohner) sehe ich überwiegend moslems auf den Strassen rumlaufen Mit Bussen & Bahn kann man garnicht mehr in Ruhe fahren, sie sind überall",,,,,,,,,,,,,
3319,1,"Kein einziges europäisches Land will noch Flüchtlinge aufnehmen, deswegen muss Deutschland einfach mal dran glauben. Danke MAMA-Merkel. Hättest Du, Angela, selbst Kinder in die Welt gesetzt, würdest Du nicht so handeln wie Du momentan handelst.",,,,,,,,,,
3320,1,Stimmt Deutschland ist kein Land mehr sondern ein Irrenhaus und die Zentrale ist in Berlin.,,,,,,,,,,,,,,
3321,1,"Gut wäre, den Maduro zu vernichten.",,,,,,,,,,,,,
3322,0,"Ein gutes hat es ja. Unter dem Islam wird es nie wieder Frauen in der Politik geben, und Antifantinen und grüninen auch nicht mehr.",,,,,,,,,,,,,
3323,1,"Ein gutes hat es ja. Unter dem Islam wird es nie wieder Frauen in der Politik geben, und Antifantinen und grüninen auch nicht mehr. Na dann Allah hu Nacktbar. Frauen ab an den Herd und Kinder machen. Gleichberechtigung Geschichte. Allah segne unseren neuen Propheten. Frauen die widersprechen prügeln oder steinigen.",,,,,,,,,,,,,
3324,0,"Danke Merkel, Danke liebe Grüninen. Nun werdet ihr das ernten, was ihr gesät habt. Hamdull illah. Wallawalla",,,,,,,,,,,,
3325,0,"Es gibt doch Krankheiten, die das Gehirn löchrig machen, ob da schon mal überprüft wurde, ob in Deutschland schon danach Erkenntnisse vorliegen? Nur so ist der Irrsinn der Wirtschaftsflüchtlinge (Asylanten??) mit unserer Politik zu erklären",,,,,,,,,,,
3326,0,Nur so ist der Irrsinn der Wirtschaftsflüchtlinge (Asylanten??) mit unserer Politik zu erklären,,,,,,,,,,,,,,
3327,1,"wie lange wollt ihr euch das noch gefallen lassen, sich von diesen diktatoren terrorisieren lassen, das war noch lange nicht alles von diesen größenwahnsinnigen psychopathen! werdet endlich wach, informiert euch und hinterfragt alles und vergleicht. wer nichts macht, hat schon verloren und beugt sich einem terrorregime, bis ihr diesen vollkommen ausgeliefert seid!? warum sagt die afd nichts, von der deagle liste, wo bis 2025 60% der deutschen getötet werden sollen???",,,,,,,
3328,1,Ach so ... aus Nigeria ( schwarze Axt) wollen hier die kriminellen Strukturen übernehmen.,,,,,,,,,,,,,,
3329,0,Gewollte Flüchtlingsströme durch erzeugten Krieg im arabischen Raum.,,,,,,,,,,,,,,
3330,0,SPD Verräter der Arbeiterklasse! Wer hat uns verraten? Sozialdemokraten!,,,,,,,,,,,,,,
3331,1,Dieser Lügner Was für ein Scheiss Menschenrechte. Was für Rechte hat der Deutsche heute und Menschenwürde Templin hat auch die Schnauze Voll diese Stasi Erika,,,,,,,,,,,,,,
3332,1,Die größten Verbrecher tragen Anzug und Krawatte.,,,,,,,,,,,,,,
3333,0,"""Wir schaffen das"", DEUTSCHLAND zu vernichten... ""Willkommen in der Grenzenlosen Bunten BRD""...",,,,,,,,,,,,,
3334,1,Deutschland braucht Fachkräfte und keine leere Masse an Population.,,,,,,,,,,,,,,
3335,0,"Wer der regierungstreuen Bertelsmann-Stiftung glaubt, dem ist eh kaum zu helfen..",,,,,,,,,,,,,
3336,0,"Fachkräfte wandern gewöhnlich nicht in ein Land aus, in dem man ihnen 50 % ihres Einkommens direkt am Monatsende wegnimmt, die gehen schön woanders hin.",,,,,,,,,,,,
3337,0,Alles nur Dreckige Lügner,,,,,,,,,,,,,,
3338,0,"Die Bertelsmann-Stiftung ist eine der gefährlichsten Nichtregierungsorganisationen Deutschlands. In Verbindung mit Angela Merkel, György Schwartz, Migrationsräten und Moscheevereinen arbeitet sie am Untergang des deutschen Volkes.",,,,,,,,,,,,
3339,0,"In Verbindung mit Angela Merkel, György Schwartz, Migrationsräten und Moscheevereinen arbeitet sie am Untergang des deutschen Volkes.",,,,,,,,,,,,
3341,1,"Über 2 Millionen Ausländer beziehen Hartz4. Wenn das nicht so wäre, dann müsste man das Geld den Deutschen geben.",,,,,,,,,,,,,
3342,0,"Wenn das nicht so wäre, dann müsste man das Geld den Deutschen geben. Das ist undenkbar, weil dann die Geburtenrate von den Nazis steigen würde. Aber das Ziel ist die Abschaffung von Staat und Volk.",,,,,,,,,,,,
3343,0,Der einzige Fachkräftemangel besteht in der Politik.,,,,,,,,,,,,,,
3344,1,"Was D.braucht,ist ein GROßER Besen",,,,,,,,,,,,,
3345,1,aber was das verbrechen braucht ist ein grund und etwas was bis zur umsetztung die finanzierung auf augenhöhe des krebswachstums wirtschaft hat und das sind nunmal leute die sich auch so vermehren wie krebs und zudem nicht das verbrechen gefährden aus anderen verschiedensten gründen!,,,,,,,,,,,,,,
3346,1,aber das verbrechen braucht keine deutschen bzw stören deutsche und gefährden das verbrechen an sich aus verschiedensten gründen! aber was das verbrechen braucht ist ein grund und etwas was bis zur umsetztung die finanzierung auf augenhöhe des krebswachstums wirtschaft hat und das sind nunmal leute die sich auch so vermehren wie krebs und zudem nicht das verbrechen gefährden aus anderen verschiedensten gründen! darum schreit das verbrechen egal aus welcher maske immer nazi oder bereicherung,,,,,,,,,,,,,,
3347,1,"In Deutschland / Europa, den widerlichen Penis der USA, werden bald die selbern verwahrlosten und prekären Zustände Herrschen wie in den USA selbst. Die USA sind das größte Zellgift der Welt.",,,,,,,,,,,,
3348,0,"Klar ist, die wollen den totalen Völkermord! Ziel der Kabale ist die Abschaffung der Mittelschicht durch die Abschaffung der Konzerne! Ziel: Errichtung einer dritten Welt. Weltweit! Der Krieg gegen uns ist im vollen Gange und schon sehr weit fortgeschritten!",,,,,,,,,,,,,
3349,0,"Die Bertelsmann-Stiftung zeichnet verantwortlich für die menschenverachtende ""Agenda 2010"", die Goldkettchen ""Gerd"" (Gerhard Schröder) durchgesetzt hat",,,,,,,,,,,,,
3350,0,"Eine gefährliche Institution diese Bertelsmann-Stiftung, wie die meisten Stiftungen, die aus Erbschaftssteuer-Sparmodellen erschaffen werden. Sie maßen sich an die Weisheit mit Löffeln gefressen zu haben. Die Bertelsmann-Stiftung zeichnet verantwortlich für die menschenverachtende ""Agenda 2010"", die Goldkettchen ""Gerd"" (Gerhard Schröder) durchgesetzt hat. Jetzt arbeiten sie anscheinend an der Zerstörung Deutschlands!",,,,,,,,,,,
3351,0,"Unnütze Berufe erfinden dann Gender Toiletten und Klimawandel, 60 Geschlechter und Sprachverstümmelungen.",,,,,,,,,,,,,
3352,0,Die Bertelsmann Stiftung wird gesteuert und unterstützt von unserer Kanzlerin.... Mehr ist dazu nicht zu sagen!,,,,,,,,,,,,,,
3353,0,Bertelsmann Stiftung ist Kartellgehilfe!!,,,,,,,,,,,,,,
3354,0,"früher oder später wird die Deutsche Bevölkerung in die Unterzahl sein, dass ist das Resultat von 70 Jahre Fehlerhafter Familienpolitik und umerziehung der Gesellschaft.",,,,,,,,,,,,,
3355,0,Naja wir bekommen ha demnächst ne kurdische Migranten Partei...,,,,,,,,,,,,,,
3356,0,Deutsche sollten vergast werden https://youtu.be/SUQ-sOrepcI,,,,,,,,,,,,,,
3357,0,"genau, die irrt nicht sondern ist Agenda-Forcierer seit Ewigkeiten, nix Gutes für uns Bevölkerung, noch nie!",,,,,,,,,,,
3358,0,"da steckt ein system dahinter , die verdrängung der deutschen und weißen bevölkerung sowie die verwässerung unserer kultur mit integrationsresistenten kulturkreisen",,,,,,,,,,,,,
3360,0,Merkel und ihre Altparteien zerstören Deutschland komplett.,,,,,,,,,,,,,,
3361,0,Unterstützt eure eigenen Bürger ihr Politiktrottel.,,,,,,,,,,,,,,
3362,0,Unglaublich nach wen sich mittlerweile die Regierung richtet!! Unglaublich!!!,,,,,,,,,,,,,,
3363,1,"Nicht zu vergessen, dass diese - meist illegalen Zuwanderer - zumeist auch noch dumm wie Brot sind und nur unseren Sozialstaat belasten. Die müssen alle raus aus Deutschland und die Abgabenlast muss deutlich gesenkt werden!",,,,,,,,,,,,,
3364,1,"Man will uns etwas von marokkanischen (gelernten) Heizungsinstallateuren, sudanesischen (gelernten) Mechatronikern, somalischen (gelernten) Maschinenbauern und afghanischen (gelernten) CAD-Drehern erzählen, die es überhaupt nicht gibt bzw. geben kann !",,,,,,,,,,,
3365,0,"Die ""BERTELSMANN-Stiftung"" ist der ""Think-Tank"" der linksgrünen ""Deutschland verecke Parteien"". Deren letzter, großer ""Gehirn-Furz"" war die ""AGENDA 2010"" mit den ""HARTZ 4-Repressalien"" um die Arbeiter/Angestellten (Nicht-Beamten) zügig, nach nur einem Jahr Arbeitslosigkeit, in die Sozialhilfe zu bugsieren und anschließend gezielt in Altersarmut zu entsorgen !",,,,,,,,,,,
3366,0,Himmel... die Bildzeitung weiß was sie sagt. Deswegen sind sie ja auch kriminelle Hetzer. Oder welcher Zeitungsverlag schreibt sonst Gesetze und hetzt dann noch über diejenigen die drunter leiden?,,,,,,,,,,,,,,
3367,0,"75% Steuern und Abgaben, 2. höchste Abgaben der Welt",,,,,,,,,,,,,
3368,0,Was da schief laeuft? Schaut mal in den Bundestag. Wir werden von Vollidioten regiert die von noch groesseren Idioten gewaehlt werden. Wenn man alle die erwirtschafteten Steuern verschwendet statt sinnvoll einzusetzen braucht man sich nicht wundern wenn es in unserem Land nicht nach vorne geht.,,,,,,,,,,,,,,
3369,0,Die Grünen träumen ja sogar schon von einem migrierten Bundeskanzler.,,,,,,,,,,,,,,
3370,1,Dafür braucht Deutschland eine neue Regierung die auf ihrer Seite sind und keine Politisch Links denkenden Verbrecher!!!!!Weg mit der Deutschen Regierung!!!!,,,,,,,,,,,,,,
3371,1,Diese Menschen gehören an den Pranger wegen ihren Lügen die sie ständig verbreiten,,,,,,,,,,,,,,
3372,0,"Wir freuen uns schon auf die nächste Prügelattacke von ""Flüchtlingen""!",,,,,,,,,,,,,,
3373,1,"Skandal! Gleich gratis Konzert gegen räächts featuring Tote Hosen, Fettes Brot und Grönemeyer! Muhhhhaaaa... Und natürlich fette Kotze Walfilet...",,,,,,,,,,,,,
3374,0,"Das ist ""Muttis"" Welt wie sie ihr gefällt !",,,,,,,,,,,,,,
